"proxyWallet","asset","conditionId","avgPrice","totalBought","realizedPnl","curPrice","title","slug","icon","eventSlug","outcome","outcomeIndex","oppositeOutcome","oppositeAsset","endDate","timestamp","status","size","initialValue","currentValue","cashPnl","percentPnl","percentRealizedPnl","redeemable","mergeable","eventId","negativeRisk","main_category","sub_category","value","total_position_pnl"
"0xe24838258b572f1771dffba3bcdde57a78def293","64631155919382053639240267323230127728879982197526705387345971521066815885732","0x25b1d4735ef0ee92169d8f2b341fe7c0fa230d7968d7689b9515049d433137bf","0.490137","16801.34","8566.381616","1","Seattle Redhawks vs. Loyola Marymount Lions: O/U 135.5","cbb-sea-loymry-2026-02-28-total-135pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-sea-loymry-2026-02-28","Over","0","Under","14643638876139556800097010424567402295746758220393798197377074566876121641030","2026-03-01T00:00:00Z","1773406301.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8566.381616"
"0xe24838258b572f1771dffba3bcdde57a78def293","43127227359427080291420341752863561432037342943015598802439550528382833670422","0x8f15ff7122ef22c427f9e63cac9612b5191b3e93c0c3d7a30c5a539bb3fb33c1","0.556049","19249.683005","8545.916019","1","Chicago State Cougars vs. St. Francis (PA) Red Flash","cbb-chist-stfpa-2026-01-23","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-chist-stfpa-2026-01-23","St. Francis (PA) Red Flash","1","Chicago State Cougars","114791521827989182021492639366214275595815749645037352417093621558607000900594","2026-01-24T00:00:00Z","1769303090.0","closed","","0.0","0.0","0.0","","","","","","","OTHER","Other","0.0","8545.916019"
"0xe24838258b572f1771dffba3bcdde57a78def293","73140954646044513363247816073951365175396579340723263946170971034283629608778","0xba3f72e35a90ab5deebeb0b314ad3000ccee36911a2f81de919cb994f2887d14","0.515987","17632.67","8534.441504","1","TCU Horned Frogs vs. Colorado Buffaloes: O/U 153.5","cbb-tcu-col-2026-02-01-total-153pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-tcu-col-2026-02-01","Under","1","Over","5494920748973613737160357099895966719772516858067885752217820913132042236117","2026-02-01T00:00:00Z","1770044522.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8534.441504"
"0xe24838258b572f1771dffba3bcdde57a78def293","112674512455827491192775571327066105512359536886597270678921863800371625473084","0xba09c0e0ebb1cb2857ca3c31106ba6cc7b6b80c21b7ea011db2cb32560369e9d","0.532262","18146.36","8487.742133","1","Wagner Seahawks vs. Fairleigh Dickinson Knights: O/U 140.5","cbb-wag-fairdk-2026-01-19-total-140pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-wag-fairdk-2026-01-19","Under","1","Over","92154236384340302553853160630930074300469455856431539184714351455716215007535","2026-01-19T00:00:00Z","1768875912.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8487.742133"
"0xe24838258b572f1771dffba3bcdde57a78def293","53179351664105503300348040100603869947192670619420778436435938036937620214442","0xae273ddf97a262182923dd024c601602a49ed3b380642a79ce3d519011c1fbc4","0.53779","18217.3","8420.218233","1","Oklahoma Sooners vs. South Carolina Gamecocks: O/U 149.5","cbb-okl-sc-2026-01-20-total-149pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-okl-sc-2026-01-20","Over","0","Under","34406333253103609997032823639020786434303786458021920185135004176362907726474","2026-01-21T00:00:00Z","1768976032.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8420.218233"
"0xe24838258b572f1771dffba3bcdde57a78def293","15333477400252837475350695194078270770321725065356532354078841161157146472250","0xe4eea8ab72c82d8e953c2ce20eb00a6ce3754e8701ee826b1a7ee2f3cc6e413f","0.466581","15654.607734","8350.465202","1","TCU Horned Frogs vs. Baylor Bears: O/U 149.5","cbb-tcu-bayl-2026-01-24-total-149pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-tcu-bayl-2026-01-24","Over","0","Under","55339428715110577395432173715285048038641041230471872160590397064719332104286","2026-01-24T00:00:00Z","1769358242.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8350.465202"
"0xe24838258b572f1771dffba3bcdde57a78def293","52608506427338637603931500282055646281622422784398636976397514495615440083293","0xbc23553b794d55157986cb5a747723ad3c56b7393e158f9113044c753b51f308","0.48993","16349.119988","8339.195632","1","Tarleton State Texans vs. California Baptist Lancers: O/U 138.5","cbb-tarl-cabap-2026-02-28-total-138pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-tarl-cabap-2026-02-28","Over","0","Under","28568817465834027817318943237260365131625367150220837555423889435783222087811","2026-03-01T00:00:00Z","1773406301.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8339.195632"
"0xe24838258b572f1771dffba3bcdde57a78def293","98216628012754557233590500426213192269653828669777282512113715854907273996829","0x2bcf29e00b55f8b4c605973cdf18611b4e73c2c3743d33fcb14635fc8cfdb120","0.46","15147.27","8179.5258","1","BYU Cougars vs. West Virginia Mountaineers: O/U 141.5","cbb-byu-wvir-2026-02-28-total-141pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-byu-wvir-2026-02-28","Over","0","Under","25210960536211756625850948670436472305508892710646612644274156242022824601588","2026-02-28T00:00:00Z","1773406301.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8179.5258"
"0xe24838258b572f1771dffba3bcdde57a78def293","64056869774970651198720669956759719650785502482054193225361135337617716774529","0xe8720fe03f2e1be003c0b155348e5d9996cc2c71cedabebbb98db993ae7af812","0.49000000000000005","16000.0","8160.0","1","Dartmouth Big Green vs. Yale Bulldogs: O/U 154.5","cbb-dart-yale-2026-01-30-total-154pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-dart-yale-2026-01-30","Under","1","Over","80144690843113440452541807572582110291792325207897492996526602166042017629275","2026-01-31T00:00:00Z","1769869306.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8160.0"
"0xe24838258b572f1771dffba3bcdde57a78def293","72493119113318112978250480770962209344547295057236033445515975266330264865501","0x3114e84ec9d78403dba97135778f9655cf922c349e344c0fd6a782cf6fab1803","0.46","15000.0","8100.0","1","Colorado Buffaloes vs. BYU Cougars: O/U 163.5","cbb-col-byu-2026-02-14-total-163pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-col-byu-2026-02-14","Over","0","Under","89543521191371025962596728495932345650198320934710145218961316992798886261180","2026-02-14T00:00:00Z","1771126471.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8100.0"
"0xe24838258b572f1771dffba3bcdde57a78def293","34003693252163804539038951188640876548039104515112403603072782391056272878719","0x6a0f99a3c0257f01670458a80dbed81083363eb01c60bc6396dd5a1a94e302a6","0.501533","16229.81","8090.024701","1","Baylor Bears vs. Kansas Jayhawks: O/U 155.5","cbb-bayl-kan-2026-01-16-total-155pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-bayl-kan-2026-01-16","Under","1","Over","69611515265967761168333774310047194208988048784412415086140128311586023572507","2026-01-17T00:00:00Z","1768660256.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8090.024701"
"0xe24838258b572f1771dffba3bcdde57a78def293","95710056559436692755601346163711131992642878742860278928495567199702833217688","0x192e34cb9c62f46a92cdbeb6df1161e5a40ca1cd472a47c4073330cbd0ae9e29","0.48","15500.0","8060.0","1","Fordham Rams vs. Saint Joseph's Hawks: O/U 134.5","cbb-fordm-stjoe-2026-02-10-total-134pt5","https://polymarket-upload.s3.us-east-2.amazonaws.com/ncaa-c14995df96.png","cbb-fordm-stjoe-2026-02-10","Under","1","Over","2854116643451821661003595730731023331053401979779358254750869246220028305452","2026-02-11T00:00:00Z","1770817459.0","closed","","0.0","0.0","0.0","","","","","","","SPORTS","NBA","0.0","8060.0"
