market_id,market_title,slug,event_slug,category,submarket,outcome,outcome_index,total_bought_usdc,avg_entry_price,resolved_price,realized_pnl_usdc,win
0x3366683b110b62b8db84cae859ca9196cbacecf2ac0686177970adb3784c6170,Spread: Thunder (-8.5),nba-den-okc-2026-03-09-spread-home-8pt5,nba-den-okc-2026-03-09,NBA,NBA,Nuggets,1,2756.63,0.66086,1.0,890.858512,True
0x7951a03c7745b2461fa184139cbcc878ce47be8d73b048c4a79881e72986c374,Hamburger SV vs. Bayer 04 Leverkusen: O/U 1.5,bun-hsv-b04-2026-01-13-total-1pt5,bun-hsv-b04-2026-01-13-more-markets,Soccer,Bundesliga,Under,1,1006.5400000000001,0.199993,1.0,805.239045,True
0x58e630bc7bddda7a8e1dc226838e80994fe901e53f278b443db2476bd54b819d,Will TSG 1899 Hoffenheim win on 2026-01-10?,bun-wer-hof-2026-01-10-hof,bun-wer-hof-2026-01-10,Soccer,Bundesliga,No,1,2591.83,0.230688,0.0,698.01092,True
0x85cd8c640cd4a0b7018dc36523d097390a8ec1aa185a8fb0f1b37e20195db4de,"Will Bitcoin reach $105,000 in February?",will-bitcoin-reach-105k-in-february-2026,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,403658.98,0.998507,1.0,602.662857,True
0x4195016305dc0e1b849be8f3a39721c57c9a2c9717b9a050abfd10014de03078,Texans vs. Patriots,nfl-hou-ne-2026-01-18,nfl-hou-ne-2026-01-18,NFL,NFL,Patriots,1,570085.54,0.999,1.0,570.08554,True
0x0ba26a31d38992b56cfa51107584b2996c67a3110b387322557170d32b25d336,The Portnoy Parlay - Super Bowl LIX,the-portnoy-parlay-super-bowl-lix,the-portnoy-parlay-super-bowl-lix,Other,Other,No,1,4034.1329599999995,0.871839,1.0,517.018514,True
0xf4c958a705d6fcb91bd1284dd4f84e6d5dda04e7e45a5c85a48128f4ae7ba569,Ipswich Town FC vs. Hull City AFC: Both Teams to Score,elc-ips-hul-2026-02-14-btts,elc-ips-hul-2026-02-14-more-markets,Soccer,EFL Championship,No,1,925.0,0.445405,1.0,513.000375,True
0x092c91d348e732e6e1d10cb85e855ae2982167cc8a514de6d5ce0ed6a81b3406,Will the team that wins the 2025-26 Super Bowl play in the AFC East?,will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-afc-east,super-bowl-winning-division,Other,Other,No,1,5359.219999999999,0.912142,1.0,470.85035,True
0x56e8cd19951bf3f7fb74866ba579db274ebbb11ccadcaed40cf45c028e403b9c,Will Andrea Kimi Antonelli be the 2025 Drivers Champion?,will-andrea-kimi-antonelli-be-the-2025-drivers-champion,f1-drivers-champion,Other,Other,No,1,467975.52,0.999,1.0,467.97552,True
0xb722a5b45981597a72fdf941225286871f207e6c2b84928b603dcb7475c051f2,Will the highest temperature in London be between 45-46°F on February 6?,will-the-highest-temperature-in-london-be-between-45-46f-on-february-6,highest-temperature-in-london-on-february-6,Other,Other,Yes,0,2864.65,0.852405,1.0,422.80801600000007,True
0x0401efa4f4e3cf06aabb68bcde3c15883e027bbd7f08f327c967a34d5f92f330,SV Werder Bremen vs. TSG 1899 Hoffenheim: Both Teams to Score,bun-wer-hof-2026-01-10-btts,bun-wer-hof-2026-01-10-more-markets,Soccer,Bundesliga,No,1,796.18,0.5001289999999999,1.0,391.752049,True
0x95eacefecbaa3b2f14229e0db54c426775ef3a33086d0749fa8480982a639d1f,Will Liam Lawson be the 2025 Drivers Champion?,will-liam-lawson-be-the-2025-drivers-champion,f1-drivers-champion,Other,Other,No,1,389298.09,0.999,1.0,389.29809,True
0x0b436d14d29b7f778768ffb123a526b4dc496054e26d820d691e9b59f2ae15bf,Will the team that wins the 2025-26 Super Bowl play in the NFC West?,will-the-team-that-wins-the-2025-26-super-bowl-play-in-the-nfc-west,super-bowl-winning-division,Other,Other,Yes,0,5419.0599999999995,0.926492,1.0,376.288078,True
0xf6a808c701b3432667fc8f21b3fe05259264cb45276aa7fcd2a7d486bfaa3601,Pelicans vs. Thunder,nba-nop-okc-2026-01-27,nba-nop-okc-2026-01-27,NBA,NBA,Thunder,1,2336.133329,0.85,1.0,350.419999,True
0x7d12e33f6fa0eda6b83a1c7564a57e46d092d5a907942fca669c371690d1cad8,Port Vale FC vs. Bristol City FC: O/U 4.5,efa-pvl-bri6-2026-02-14-total-4pt5,efa-pvl-bri6-2026-02-14-more-markets,Other,Other,Under,1,3313.16,0.9,1.0,331.316,True
0xd3e1d095feb3a95bc8ea89486e397a72914129251a5255ad6828520c2db35010,Du Plessis vs. Strickland,du-plessis-vs-strickland,ufc-312-du-plessis-vs-strickland-2,Other,Other,Strickland,1,29313.818353,0.32,0.0,328.091503,True
0xe9778e9407b440f1f703369e0c7576c8a816d695bf786abe22aa717bd04f2fa5,Will Samaje Perine record 2 or more receptions in Super Bowl LIX?,will-samaje-perine-record-2-or-more-receptions-in-super-bowl-lix,reception-props-super-bowl-lix,Other,Other,Under,1,810.810809,0.63,1.0,299.999999,True
0x9cf7ca2ab303017fd3169f7ce40357ea6b46672dbb79935ba3e0a0c893b96f03,Will Pierre Gasly be the 2025 Drivers Champion?,will-pierre-gasly-be-the-2025-drivers-champion,f1-drivers-champion,Other,Other,No,1,296245.45,0.999,1.0,296.24545,True
0xceb6f1050dbd02311212dc5090f98b5e5de78300d6ce1ead585e776c6188c56a,Motherwell FC vs. Dundee United FC: O/U 2.5,scop-mot-dun-2026-02-28-total-2pt5,scop-mot-dun-2026-02-28-more-markets,Other,Other,Under,1,472.250675,0.41,1.0,278.627898,True
0x9529d1d6081bd7edbbe5071f294cd71e43b68653d8eb99b4d57b7169e4a3947a,Will India win?,crint-aus-ind-2026-03-06-ind,crint-aus-ind-2026-03-06,Other,Other,No,1,2514.317846,0.86,1.0,272.916286,True
0x6e2d7849c0bc1dd94a7fb2507345fe28d9a0fc14c8e34576725e72611f56f448,Will Travis Kelce record 64 or more receiving yards in Super Bowl LIX?,will-travis-kelce-record-64-or-more-receiving-yards-in-super-bowl-lix,recieving-yardage-props-super-bowl-lix,Other,Other,Under,1,519.38,0.5,1.0,252.547143,True
0x755d103d6b7d25abbb371986a60fd734aeda734485dada467fa38cb674a41cb3,Will Nikita Kucherov win the Hart Trophy?,will-nikita-kucherov-win-the-hart-trophy,hart-trophy-winner,Other,Other,No,1,2506.02,0.890657,1.0,221.639497,True
0x2a9458b5d5b7e639ce2ab0c60dfaa986d1a8c3a99174ec41ad9ee762c08494d4,Will Alaves win the 2025–26 La Liga?,will-alaves-win-the-202526-la-liga,la-liga-winner-114,Other,Other,No,1,216161.91,0.999,1.0,216.16191,True
0xfb1835b887c33862f5749c619e612d1244ab6e66115f0ef43d373485dc3a1573,Will Manchester City win the 2025–26 English Premier League?,will-manchester-city-win-the-202526-english-premier-league,english-premier-league-winner,Other,Other,Yes,0,34365.171004,0.18,0.175,211.477029,True
0x3366d7294044d8d8f91ced866b806226e6964259aa9053f8145a500d87c30d6f,"Will Bitcoin reach $110,000 in February?",will-bitcoin-reach-110k-in-february-2026,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,113160.97,0.998138,1.0,210.705726,True
0xe59b76327e1738fa8f70d1cf718de431ea5b6cbb5b5bc1a0fc7ed2fe3a35d23f,Big Game - Winning Conference,super-bowl-winning-conference,super-bowl-winning-conference,Other,Other,NFC,1,23830.56,0.801389,1.0,206.760482,True
0xf7c1b322a33ebc9c2a2456691bf77dc16074129ff1aaa86744127a5fbdd6631d,Rayo Vallecano de Madrid vs. Real Oviedo: O/U 3.5,lal-ray-ovi-2026-02-07-total-3pt5,lal-ray-ovi-2026-02-07-more-markets,Soccer,La Liga,Under,1,849.5499999999998,0.759927,1.0,203.95401700000002,True
0xe3555dc0c83f3ed522993be9d88b3911ccea50eadf348aedc7d2feb6e131bf7b,Will New Caledonia qualify for the 2026 FIFA World Cup?,will-new-caledonia-qualify-for-the-2026-fifa-world-cup,2026-fifa-world-cup-which-countries-qualify,Other,Other,Yes,0,417.859147,0.026,0.037,198.065213,True
0x8ee22fe88cca072ae19d757cea3c4ace6712d149d633185f85f583bd8fa73ed5,Will the Detroit Pistons win the Eastern Conference?,will-the-detroit-pistons-win-the-eastern-conference,nba-eastern-conference-champion,Other,NBA,No,1,23473.72,0.9800000000000001,1.0,193.151581,True
0x21aa609d2cf957dc4b7f4a65512afdb02e424655f1202be6517c0f4864412dc5,Rayo Vallecano de Madrid vs. Real Oviedo: Both Teams to Score,lal-ray-ovi-2026-02-07-btts,lal-ray-ovi-2026-02-07-more-markets,Soccer,La Liga,No,1,388.68,0.527241,1.0,183.751968,True
0x7946d8335eb2a1c377dcd31916ca4c331255669fcc0958404c53141741636c07,T20 World Cup: India vs New Zealand,crint-ind-nzl-2026-03-08,crint-ind-nzl-2026-03-08,Other,Other,India,0,161818.18,0.999,1.0,161.81818,True
0xe3e9fac79dd440bba5edaefdba9036e92cf323b7e3016f9bc190ad5e923cdb5d,Will Williams be the 2025 Constructors Champion?,will-williams-be-the-2025-constructors-champion,f1-constructors-champion-2025,Other,Other,No,1,156033.18,0.999,1.0,156.03318,True
0xee97e9edec0727d16dcfe4040dca1c949d45e4010de05569fb5a4e7a9873a83d,"Will Bitcoin reach $120,000 in February?",will-bitcoin-reach-120k-in-february-2026,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,77405.95,0.9979999999999999,1.0,154.81189999999998,True
0xbb48a12a054500a965d2e62f4bc2d980963972895fa8586d9b1a90c13a803402,"Will Bitcoin reach $115,000 in February?",will-bitcoin-reach-115k-in-february-2026,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,77655.49,0.998027,1.0,153.214281,True
0xe69c7d8a0961c2eb412924e3c2f1ac29d33359ba4a0f84f642807ec8486e79ec,Will the Eagles commit a roughing the passer penalty in Super Bowl LIX?,will-the-eagles-commit-a-roughing-the-passer-penalty-in-super-bowl-lix,penalty-props-super-bowl-lix,Other,Other,No,1,671.428568,0.711075,1.0,150.099999,True
0x732b7f39b9125d0ad080bd1c46f0cefc6a553594da3d4a9adb57fbefa76f0272,Thicknesse vs. Topuria,thicknesse-vs-topuria,ufc-312-du-plessis-vs-strickland-2,Other,Other,Thicknesse,0,5000.0,0.24,0.0,150.0,True
0xa1ab45628b9938d5d9365291740e9833fc112d9a52b61c9b6a2e623cf3fe5275,"Will Bitcoin reach $100,000 in February?",will-bitcoin-reach-100k-in-february-2026,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,90761.64,0.998424,1.0,143.040344,True
0xddf42243d621feb727bd250e913fdaaa5fd9fa3a6b73ac0d25113472a8bf5689,"Will Bitcoin reach $125,000 in January?",will-bitcoin-reach-125k-in-january-2026,what-price-will-bitcoin-hit-in-january-2026,Crypto,Crypto,No,1,37163.493332,0.997059,1.0,109.297833,True
0x658c4d621202b3466bfbaf12d698a8f2b7ad7bbf96334ce69c4b5da242e90f8b,Will the Kansas City Royals win the AL Central Division?,will-the-kansas-city-royals-win-the-al-central-division,al-central-division-winner,Other,Other,No,1,107161.09,0.999,1.0,107.16109,True
0xc162a9b2af2d02577a35a4daee0873db620ae59148384b8724620c3dbab2ee36,Weili vs. Suarez,weili-vs-suarez,ufc-312-du-plessis-vs-strickland-2,Other,Other,Suarez,1,9999.939075,0.56,0.0,93.652422,True
0x78541e7dbc150ea9890d66616fd120466ca85bc0ffe07ed58cf355dab05f8b58,Celtics vs. Nuggets,nba-bos-den-2026-02-25,nba-bos-den-2026-02-25,NBA,NBA,Nuggets,1,9262.819284,0.57,1.0,92.626517,True
0x4d58f045fcc1195a1ad010074cc550de73f7046ecf7cea35e7d6dc3870d5b61a,Will Dallas Goedert record 52 or more receiving yards in Super Bowl LIX?,will-dallas-goedert-record-52-or-more-receiving-yards-in-super-bowl-lix,recieving-yardage-props-super-bowl-lix,Other,Other,Under,1,184.905656,0.4699999999999999,1.0,91.396224,True
0x2c6bfac6a40da00fe7e17862d2751db72e0a25d562d266f5b406dee593deabcd,Rayo Vallecano de Madrid vs. Real Oviedo: O/U 4.5,lal-ray-ovi-2026-02-07-total-4pt5,lal-ray-ovi-2026-02-07-more-markets,Soccer,La Liga,Under,1,737.0,0.876784,1.0,90.810192,True
0xe7051386002e2a4d4815565df43df69652e5cf712001dd5941539c07b0cf00cb,SV Werder Bremen vs. TSG 1899 Hoffenheim: O/U 3.5,bun-wer-hof-2026-01-10-total-3pt5,bun-wer-hof-2026-01-10-more-markets,Soccer,Bundesliga,Over,0,640.93,0.19999999999999998,0.0,90.631,True
0x32a238c48ede8bc6386efceae61286deeb8528aec51d312e01082cf962280b4e,"Will Bitcoin reach $125,000 in February?",will-bitcoin-reach-125k-in-february-2026,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,78405.45,0.999,1.0,78.40545,True
0x941c9220435c4e6587dfbe8f6caedf698c213e8d559963c0af518584de1d0680,Will Le Havre AC win on 2026-01-30?,fl1-rcl-hac-2026-01-30-hac,fl1-rcl-hac-2026-01-30,Other,Other,No,1,6000.89,0.9876540000000001,1.0,74.086987,True
0x78cb370ce9c411f77a9037f92bfe5aa34996738985def4a4f024da6b9630d2c3,Will Isiah Pacheco record 2 or more receptions in Super Bowl LIX?,will-isiah-pacheco-record-2-or-more-receptions-in-super-bowl-lix,reception-props-super-bowl-lix,Other,Other,Under,1,200.0,0.64,1.0,72.0,True
0x52581a3f6bded1bf7856163cb9c1e2619f7dbd872436bed446931763014489a8,Will Dallas Goedert record 5 or more receptions in Super Bowl LIX?,will-dallas-goedert-record-5-or-more-receptions-in-super-bowl-lix,reception-props-super-bowl-lix,Other,Other,Under,1,126.78571300000002,0.44,1.0,70.999999,True
0x19a4b3b4e2d612f2d39d27ca1e00a00b077264951984b5d4957ad517e4986ed4,Kings vs. 76ers,nba-sac-phi-2026-01-29,nba-sac-phi-2026-01-29,NBA,NBA,76ers,1,304.429124,0.77,1.0,67.149898,True
0x1048eb9918477c2b9b81f6ee29294bedf703e3ce1868c3546d4c50fcd4edb1bf,Wrexham AFC vs. Portsmouth FC: O/U 2.5,elc-wre-por-2026-02-24-total-2pt5,elc-wre-por-2026-02-24-more-markets,Soccer,EFL Championship,Over,0,115.47000000000001,0.43,1.0,65.8179,True
0xb94c8b77d1e8b93edbdc0fe60f127b96f634aa9c0d9ca1c38cbb82d5dd7bc0b1,Will Elche win the 2025–26 La Liga?,will-elche-win-the-202526-la-liga,la-liga-winner-114,Other,Other,No,1,64305.24,0.999,1.0,64.30524,True
0xa4524fd6e66fad30ce872880fd0ddf92c199b88c3d42f0ce211ce2beb1b8c073,FC St. Pauli 1910 vs. RB Leipzig: O/U 3.5,bun-pau-lei-2026-01-10-total-3pt5,bun-pau-lei-2026-01-10-more-markets,Soccer,Bundesliga,Under,1,393.96,0.841487,1.0,62.447781,True
0xa7d3aa648a0d3f1320eb1183b91c0f71fe0a8a8f652c77c33ffcd83a2127dce6,Will the New York Jets earn the 1st pick in the 2026 NFL draft?,will-the-new-york-jets-earn-the-1st-pick-in-the-2026-nfl-draft,which-team-will-earn-the-1st-pick-in-the-2026-nfl-draft,Other,NFL,No,1,507.48,0.883223,1.0,59.26199100000001,True
0x77478299b15435e1bcfedde3af4e1aa181d0d0b1f12bf3ad20fc6816714b7564,Will Tottenham win the 2024 Carabao Cup?,will-tottenham-win-the-2024-carabao-cup,carabao-cup-champion-2024,Other,Other,No,1,441.99999999999994,0.866108,1.0,59.180264,True
0x615fa45b6d689d701c549190f9f3b0908ee58440ae3726fbfb62bbd7c5143693,"Will Bitcoin reach $130,000 in January?",will-bitcoin-reach-130k-in-january-2026,what-price-will-bitcoin-hit-in-january-2026,Crypto,Crypto,No,1,18163.49,0.997,1.0,54.49047,True
0x93a726b25c7a57707c92885e4eca7fecc8a1838561d1c2499b543d47eb5f58fd,Sam Darnold: Rushing Yards O/U 239.5,nfl-sea-ne-2026-02-08-rush-sam-darnold-239pt5,nfl-sea-ne-2026-02-08,NFL,NFL,Under,1,35829.37,0.998482,1.0,54.390847,True
0xbba1979d56a768a9e492fcdacdadb61e1fb61b28de651557e04f2084dc276081,Will the San Antonio Spurs make the NBA Playoffs?,will-the-san-antonio-spurs-make-the-nba-playoffs,which-teams-will-make-the-nba-playoffs,Other,NBA,No,1,2500.0,0.79924,1.0,51.9,True
0x9fea7ea6187cf8842a3736746c62c1bb48159d6aa4d31fcac1c277f90d654979,Will Jahan Dotson record 3 or more receiving yards in Super Bowl LIX?,will-jahan-dotson-record-3-or-more-receiving-yards-in-super-bowl-lix,recieving-yardage-props-super-bowl-lix,Other,Other,Over,0,113.461537,0.497627,1.0,51.037037,True
0xabc25fa409e3bed7550bf7a0ee51777e4cad5b5610c1dbcbdd6fdc570889c36d,Will the Minnesota Timberwolves make the NBA Playoffs?,will-the-minnesota-timberwolves-make-the-nba-playoffs,which-teams-will-make-the-nba-playoffs,Other,NBA,Yes,0,1735.31,0.752401,1.0,47.89282,True
0xf19cd6bee27e630d6658317f53e8bc2330f649156a85bfa7450d99ba87ed7999,Apple (AAPL) Up or Down on March 6?,aapl-up-or-down-on-march-6-2026,aapl-up-or-down-on-march-6-2026,Other,Other,Down,1,449.822663,0.49000000000000005,1.0,43.265781,True
0x9ff22d820361bad5005ee7c3e25962c7d68106b0674f1c10c34d0bee2fd284b8,"Will Bitcoin reach $95,000 in February?",will-bitcoin-reach-95k-in-february-2026,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,20440.35,0.997896,1.0,43.006496,True
0x9ffd61ead9d3833538329b012a9da8c52b6c597f42b0c91e00913434d9ea86cc,Everton FC vs. Leeds United FC: O/U 4.5,epl-eve-lee-2026-01-26-total-4pt5,epl-eve-lee-2026-01-26-more-markets,Soccer,EPL,Under,1,442.42,0.91,1.0,39.8178,True
0xa09a7b2a5bca7df1c3dfcb7b597592798f417ae1f772dda909d92e9c1a3f2530,"Will Bitcoin dip to $40,000 in February?",will-bitcoin-dip-to-40k-in-february-2026-785-212-222,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,36338.73,0.999,1.0,36.33873,True
0x5d93207a55a8f984b6eaf43d13d74ab1d42ff2dd48bff5d592acbb47fc8e8fa4,Will the Las Vegas Raiders earn the 1st pick in the 2026 NFL draft?,will-the-las-vegas-raiders-earn-the-1st-pick-in-the-2026-nfl-draft,which-team-will-earn-the-1st-pick-in-the-2026-nfl-draft,Other,NFL,Yes,0,6707.5,0.994712,1.0,35.46926,True
0x5b9a62f744acda654597b1068a7b370efbc7e8354e3573fe824e070fab1cc07e,Will SV Werder Bremen win on 2026-01-10?,bun-wer-hof-2026-01-10-wer,bun-wer-hof-2026-01-10,Soccer,Bundesliga,No,1,637.5,0.915,1.0,35.0625,True
0x957831b1288d4a53ebef3477fe2a34c0d0aecd35b7a595b490921c41995eeba9,Will Jannik Sinner win a calendar Grand Slam in 2026?,will-jannik-sinner-win-a-calendar-grand-slam-in-2026-634,who-will-win-a-calendar-grand-slam-in-2026,Other,Other,No,1,230.71,0.8552179999999999,1.0,33.402655,True
0x2b5af4a5a0ccabd73488b24bf185366a4991503a9ef823341d45bcf784291d01,Kings vs. Celtics,nba-sac-bos-2026-01-30,nba-sac-bos-2026-01-30,NBA,NBA,Celtics,1,4279.03,0.992233,1.0,33.235226,True
0x466438234ec528c66a2e50bc2c39dc429a67e9808415c5b3351cadf7b5d2a183,Will Nottingham Forest finish in the top 4 of EPL?,will-nottingham-forest-finish-in-the-top-4-of-epl,premier-league-top-4-finishers,Other,EPL,No,1,469.72,0.57,1.0,32.8804,True
0x35749b356cf3800907db61809e700033fc42f43a9a00ff3608f3375eab7298d1,Will Alexander Albon be the 2025 Drivers Champion?,will-alexander-albon-be-the-2025-drivers-champion,f1-drivers-champion,Other,Other,No,1,30754.43,0.999,1.0,30.75443,True
0x565a925916b2d230369dc8c0e6d96d5ef17e74fd2503479d660e358910b94d0e,Will the Super Bowl national anthem last more than 150 seconds?,will-the-super-bowl-national-anthem-last-more-than-150-seconds,how-long-will-super-bowl-national-anthem-performance-be,Other,Other,No,1,2000.0,0.982,1.0,28.816731,True
0xe00d6ce6106b54b8f13fbe935e529ea7aab9e3ace9ae3fcc4f7c65372eb0b8ef,"Will Bitcoin dip to $60,000 in February?",will-bitcoin-dip-to-60000-in-february-694,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,13794.15,0.935,1.0,28.524416,True
0xb118711636ac3e40874b44ef59ab624cb7cbf327c113b0c1a12c755ae25ae588,Cong vs. Brasil,cong-vs-brasil,ufc-312-du-plessis-vs-strickland-2,Other,Other,Brasil,1,1394.957637,0.23,0.0,28.3068,True
0x9939fd74f2d2078cafd04de7a9a8060b27ff331f8db4a737121519b81440de1e,Will Esteban Ocon be the 2025 Drivers Champion?,will-esteban-ocon-be-the-2025-drivers-champion,f1-drivers-champion,Other,Other,No,1,27930.97,0.999,1.0,27.93097,True
0x55a590e8916c729e47b9e9e4cecbe562fe2d25b5e9aa5a43ef5dd86f881585bd,Big Game: Scorigami?,scorigami-in-super-bowl-lx,scorigami-in-super-bowl-lx,Other,Other,No,1,698.32,0.960738,1.0,27.417439,True
0x98813cba684330e3eae098ac1657ca83eb8e18a02b6b4a090b2770ae2a48b164,Will a No. 7 seed win Super Bowl LX,will-a-no-7-seed-win-super-bowl-lx,super-bowl-lx-winning-seed,Other,Other,No,1,520.5,0.9475879999999999,1.0,27.280446,True
0x6453fdd22dcb49dd7f66a5806ddfa4bf16f33dc371f45b56108f6ffde770f61e,Will the Chiefs win Super Bowl LIX by 19-21 points?,will-the-chiefs-win-super-bowl-lix-by-19-21-points,super-bowl-lix-margin-of-victory,Other,Other,Yes,0,963.86,0.062411,0.0,27.150913,True
0x47e35801624ad6b008941d051c931bfb9dddedcdf572f1eeb4005a64477b0026,Will Novak Djokovic win a calendar Grand Slam in 2026?,will-novak-djokovic-win-a-calendar-grand-slam-in-2026-986,who-will-win-a-calendar-grand-slam-in-2026,Other,Other,No,1,7362.61,0.996349,1.0,26.880889,True
0x0853796aef55f9278bece25cef6b3e293cbf72966dcf0bbf5ee4a903de5ab721,Total Over/Under 48.5,super-bowl-lix-total-ou-48pt5,super-bowl-lix-total-ou-48pt5,Other,Other,Over,0,58.595116,0.570763,1.0,25.151191,True
0x4e2887e913cd6e091c9b07b5e4013b24f372453efa6f11a0b0c5f65371729cf4,"Will Bitcoin reach $200,000 by December 31, 2025?",will-bitcoin-reach-200000-by-december-31-2025,what-price-will-bitcoin-hit-in-2025,Crypto,Crypto,No,1,7078.14,0.980468,1.0,24.99999,True
0xb04617dcc2be23c48b59af605bfb06818bd01ba72f88a591cc61a3eed0f5e9e3,Will Jacksonville beat Seattle in Super Bowl LX?,will-jacksonville-beat-seattle-in-super-bowl-lx,super-bowl-lx-exact-outcome,Other,Other,No,1,3022.17,0.9921570000000001,1.0,23.702879,True
0xa7b41af1149ca22b743a566c0691110d91c75f33e85127d50784089fc5224d68,Will the Chiefs score 26 or more points in Super Bowl LIX?,will-the-chiefs-score-26-or-more-points-in-super-bowl-lix,super-bowl-lix-chiefs-team-totals,Other,Other,Under,1,63.163264,0.664836,1.0,21.170052,True
0xa5509999ea1f3dcb0d2e82d401cd467fa66786d740cc0621208043c37f5e47bc,Will Hull City AFC win on 2026-02-14?,elc-ips-hul-2026-02-14-hul,elc-ips-hul-2026-02-14,Soccer,EFL Championship,No,1,141.72,0.854355,1.0,20.640809,True
0xed7741ad689d1ee3f4110e423c3eb821014bca1a5507d5c8f1762d496e0bab1d,Will SSC Napoli win on 2026-01-11?,sea-int-nap-2026-01-11-nap,sea-int-nap-2026-01-11,Other,Other,No,1,120.76,0.83,1.0,20.5292,True
0xe69c7d8a0961c2eb412924e3c2f1ac29d33359ba4a0f84f642807ec8486e79ec,Will the Eagles commit a roughing the passer penalty in Super Bowl LIX?,will-the-eagles-commit-a-roughing-the-passer-penalty-in-super-bowl-lix,penalty-props-super-bowl-lix,Other,Other,Yes,0,100.0,0.3,0.0,20.0,True
0xf2293c4dc88f5f50d22d4d855b1f7ee705275af6c7df54028f7b6a37aaa98a1c,Hamburger SV vs. Bayer 04 Leverkusen: O/U 2.5,bun-hsv-b04-2026-01-13-total-2pt5,bun-hsv-b04-2026-01-13-more-markets,Soccer,Bundesliga,Under,1,35.44,0.44,1.0,19.8464,True
0x3cbdecbb246d7c031e52fc28963122903651d831a89295a15d538e93f4d3f4e9,Big Game: Big Man TD?,pro-football-championship-big-man-touchdown,pro-football-championship-big-man-touchdown,Other,Other,No,1,1767.55,0.988884,1.0,19.648085,True
0x13899385b89f58be96d16b68e4dba51608162dc9749702206505929f1faf7d45,Will no male player win a calendar Grand Slam in 2026?,will-no-male-player-win-a-calendar-grand-slam-in-2026,who-will-win-a-calendar-grand-slam-in-2026,Other,Other,Yes,0,387.22,0.830988,0.885,19.392668,True
0xe3d5f49b73dcc2da7be0f0219cbeb19bab0add36772adc053f643ffa6bd3e234,Will the Cleveland Cavaliers get the #1 seed in 2025 NBA Eastern Conference?,will-the-cleveland-cavaliers-get-the-1-seed-in-2025-nba-eastern-conference,nba-eastern-conference-one-seed,Other,NBA,Yes,0,730.52,0.833791,1.0,19.146198,True
0xf0b5855825a9f4d64da10cebba596727df39fa9d476add07d428df91bc4e579e,Will the New York Giants earn the 1st pick in the 2026 NFL draft?,will-the-new-york-giants-earn-the-1st-pick-in-the-2026-nfl-draft,which-team-will-earn-the-1st-pick-in-the-2026-nfl-draft,Other,NFL,No,1,1132.02,0.983235,1.0,18.978315,True
0x483b9ff3369a7871e88de7c0d6cb10cadb334fb6dcad766f439b9cb69e14e827,Eagles vs. Commanders,nfl-phi-was-2025-12-20,nfl-phi-was-2025-12-20,NFL,NFL,Eagles,0,41.519999999999996,0.55,1.0,18.684,True
0x5801a082aa9cedd35178cce5ba54ed2336193e90a5889f6de3af16103735ab46,Spread: Real Madrid CF (-1.5),ucl-rma1-ben-2026-02-25-spread-home-1pt5,ucl-rma1-ben-2026-02-25-more-markets,Soccer,UCL,Sport Lisboa e Benfica,1,91.99999999999999,0.81,1.0,17.48,True
0x2d9ee63c51be4c14a64a05945e2c930c1054dd9ac0dfaad8e8745f60d430350e,Will Travis Kelce record 7 or more receptions in Super Bowl LIX?,will-travis-kelce-record-7-or-more-receptions-in-super-bowl-lix,reception-props-super-bowl-lix,Other,Other,Under,1,37.272726,0.557317,1.0,16.500002,True
0xe2ffdf93c0b2a394041ac96006eae71d12b2c08f649d5447388d643a2a937d4a,Spread: Lakers (-6.5),nba-lac-lal-2026-02-20-spread-home-6pt5,nba-lac-lal-2026-02-20,NBA,La Liga,Clippers,1,30.0,0.4699999999999999,1.0,15.9,True
0xcda8a657998ef072e1d9edd83ce60ada3e75fc4d9113bc3f32a343a93fb1c927,Will the Seahawks win the 2026 NFC Championship?,will-the-seahawks-win-the-2026-nfc-championship,nfc-champion-1,Other,Other,No,1,236.37000000000003,0.4392,0.0,14.371296,True
0x6079b7a968b759c69320fac7bd9991a6908a0fc1dc21b6a210e34fa4e5e904cd,Will Alexander Zverev win a calendar Grand Slam in 2026?,will-alexander-zverev-win-a-calendar-grand-slam-in-2026-855,who-will-win-a-calendar-grand-slam-in-2026,Other,Other,No,1,14212.14,0.999,1.0,14.21214,True
0xbfccf9f1597b7c4a06d72f39ddb81f0347c4555b98e578f546bdfb2d5af6b18e,"Will Bitcoin reach $80,000 in February?",will-bitcoin-reach-80000-in-february-298,what-price-will-bitcoin-hit-in-february-2026,Crypto,Crypto,No,1,14054.57,0.999,1.0,14.05457,True
